#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C2E21_0056	C2E21_5374	3076.A0A2P6U4N8	3076.A0A2P6TNP3	0	0.002	0.409	0	0.493	0.475	0.929	0.173	0.989
C2E21_0056	C2E21_5347	3076.A0A2P6U4N8	3076.A0A2P6TNU1	0	0	0	0	0	0.214	0.545	0.213	0.693
C2E21_0056	C2E21_5659	3076.A0A2P6U4N8	3076.A0A2P6TP92	0	0	0.156	0.663	0	0.076	0.603	0.186	0.714
C2E21_0056	C2E21_5010	3076.A0A2P6U4N8	3076.A0A2P6TPZ2	0	0	0	0	0.139	0.095	0.888	0.118	0.912
C2E21_0056	C2E21_5117	3076.A0A2P6U4N8	3076.A0A2P6TQ58	0	0	0	0	0.139	0.071	0.888	0.179	0.916
C2E21_0056	C2E21_4876	3076.A0A2P6U4N8	3076.A0A2P6TQA9	0.108	0	0	0	0	0.185	0	0.255	0.411
C2E21_0056	C2E21_4556	3076.A0A2P6U4N8	3076.A0A2P6TQR0	0	0	0	0	0.139	0.071	0.888	0.191	0.917
C2E21_0056	C2E21_4799	3076.A0A2P6U4N8	3076.A0A2P6TQU5	0	0	0	0	0.338	0.139	0	0.049	0.410
C2E21_0056	C2E21_4536	3076.A0A2P6U4N8	3076.A0A2P6TQX8	0.098	0	0	0	0.432	0.138	0	0.116	0.557
C2E21_0056	C2E21_4488	3076.A0A2P6U4N8	3076.A0A2P6TQY5	0	0	0	0	0.352	0	0	0.251	0.493
C2E21_0056	C2E21_4482	3076.A0A2P6U4N8	3076.A0A2P6TRH4	0.055	0	0	0	0.288	0.142	0	0.116	0.421
C2E21_0056	C2E21_4587	3076.A0A2P6U4N8	3076.A0A2P6TRW2	0.108	0	0	0	0.274	0	0.274	0.173	0.559
C2E21_0056	C2E21_3947	3076.A0A2P6U4N8	3076.A0A2P6TS75	0.091	0	0	0	0.078	0.138	0.242	0.142	0.444
C2E21_0056	C2E21_4291	3076.A0A2P6U4N8	3076.A0A2P6TST0	0	0	0	0	0.483	0.174	0	0.156	0.608
C2E21_0056	C2E21_4176	3076.A0A2P6U4N8	3076.A0A2P6TSV6	0	0	0	0	0	0.142	0.931	0	0.938
C2E21_0056	C2E21_3831	3076.A0A2P6U4N8	3076.A0A2P6TT88	0	0	0	0	0.252	0.099	0.931	0.392	0.967
C2E21_0056	C2E21_4384	3076.A0A2P6U4N8	3076.A0A2P6TTQ2	0.055	0	0	0	0.313	0.127	0	0.163	0.462
C2E21_0056	C2E21_4182	3076.A0A2P6U4N8	3076.A0A2P6TU02	0	0	0	0	0.139	0.095	0.885	0.118	0.910
C2E21_0056	C2E21_3527	3076.A0A2P6U4N8	3076.A0A2P6TUE6	0	0	0	0	0.139	0.071	0.882	0.114	0.905
C2E21_0056	C2E21_3535	3076.A0A2P6U4N8	3076.A0A2P6TUQ0	0	0	0	0	0.139	0.071	0.888	0.114	0.910
C2E21_0056	C2E21_3397	3076.A0A2P6U4N8	3076.A0A2P6TVA4	0	0	0	0	0.088	0.214	0.614	0.395	0.810
C2E21_0056	C2E21_2710	3076.A0A2P6U4N8	3076.A0A2P6TVY0	0	0.896	0.420	0	0.258	0.475	0.603	0.143	0.990
C2E21_0056	C2E21_2964	3076.A0A2P6U4N8	3076.A0A2P6TW76	0	0.001	0.329	0	0.493	0.475	0.967	0.173	0.994
C2E21_0056	C2E21_3061	3076.A0A2P6U4N8	3076.A0A2P6TWM7	0.108	0	0	0	0.313	0	0.906	0.267	0.952
C2E21_0056	C2E21_3124	3076.A0A2P6U4N8	3076.A0A2P6TWR9	0	0	0	0	0.063	0	0.931	0	0.932
C2E21_0056	C2E21_2030	3076.A0A2P6U4N8	3076.A0A2P6TXT9	0	0	0	0	0.299	0.187	0.289	0.152	0.610
C2E21_0056	C2E21_2028	3076.A0A2P6U4N8	3076.A0A2P6TY18	0.183	0	0	0	0.056	0.107	0	0.476	0.590
C2E21_0056	C2E21_2293	3076.A0A2P6U4N8	3076.A0A2P6TY85	0	0	0	0	0.338	0.139	0	0.049	0.410
C2E21_0056	C2E21_2565	3076.A0A2P6U4N8	3076.A0A2P6TYN3	0	0	0	0	0.101	0	0.903	0.114	0.915
C2E21_0056	C2E21_2662	3076.A0A2P6U4N8	3076.A0A2P6TYT7	0.055	0	0	0	0.540	0.142	0	0.292	0.700
C2E21_0056	C2E21_2675	3076.A0A2P6U4N8	3076.A0A2P6TZ22	0	0	0	0	0.264	0.112	0	0.330	0.523
C2E21_0056	C2E21_2468	3076.A0A2P6U4N8	3076.A0A2P6TZ49	0	0	0	0	0.299	0.187	0.289	0.152	0.610
C2E21_0056	C2E21_2342	3076.A0A2P6U4N8	3076.A0A2P6TZ91	0	0	0	0	0.263	0	0	0.456	0.582
C2E21_0056	C2E21_2627	3076.A0A2P6U4N8	3076.A0A2P6TZ96	0	0	0	0	0.101	0.153	0.180	0.301	0.505
C2E21_0056	C2E21_1738	3076.A0A2P6U4N8	3076.A0A2P6TZQ3	0	0	0	0	0.060	0.051	0.868	0.086	0.877
C2E21_0056	C2E21_1600	3076.A0A2P6U4N8	3076.A0A2P6TZW2	0	0	0	0	0.044	0	0.411	0.139	0.472
C2E21_0056	C2E21_1361	3076.A0A2P6U4N8	3076.A0A2P6U024	0	0.026	0	0	0.540	0.305	0.904	0.273	0.974
C2E21_0056	C2E21_1911	3076.A0A2P6U4N8	3076.A0A2P6U0N3	0	0	0	0	0.139	0.071	0.886	0.114	0.908
C2E21_0056	C2E21_1772	3076.A0A2P6U4N8	3076.A0A2P6U0R3	0	0	0	0	0.060	0.051	0.868	0.086	0.877
C2E21_0056	C2E21_1363	3076.A0A2P6U4N8	3076.A0A2P6U1C5	0	0.804	0.523	0	0.540	0.688	0.967	0.295	0.999
C2E21_0056	C2E21_1131	3076.A0A2P6U4N8	3076.A0A2P6U2E4	0.063	0	0	0	0.261	0.157	0.232	0.196	0.573
C2E21_0056	C2E21_0894	3076.A0A2P6U4N8	3076.A0A2P6U2S5	0.092	0	0	0	0.050	0	0.884	0.114	0.899
C2E21_0056	C2E21_0765	3076.A0A2P6U4N8	3076.A0A2P6U2S7	0	0	0	0	0.299	0.187	0.289	0.152	0.610
C2E21_0056	C2E21_1095	3076.A0A2P6U4N8	3076.A0A2P6U2V9	0.108	0	0	0	0.274	0	0.274	0.173	0.559
C2E21_0056	C2E21_1051	3076.A0A2P6U4N8	3076.A0A2P6U343	0	0.004	0.374	0	0.493	0.475	0.923	0.173	0.987
C2E21_0056	C2E21_1316	3076.A0A2P6U4N8	3076.A0A2P6U3E9	0	0	0	0	0	0	0.931	0.142	0.938
C2E21_0056	C2E21_0876	3076.A0A2P6U4N8	3076.A0A2P6U3H9	0	0	0	0	0	0	0.411	0.142	0.473
C2E21_0056	C2E21_0679	3076.A0A2P6U4N8	3076.A0A2P6U3T0	0	0	0.133	0.814	0	0	0.956	0	0.960
C2E21_0056	C2E21_0633	3076.A0A2P6U4N8	3076.A0A2P6U3W6	0	0	0	0	0.101	0	0.884	0.114	0.899
C2E21_0056	C2E21_0597	3076.A0A2P6U4N8	3076.A0A2P6U4B2	0.063	0	0	0	0.261	0.157	0.232	0.196	0.573
C2E21_0056	C2E21_0166	3076.A0A2P6U4N8	3076.A0A2P6U537	0	0	0	0	0.338	0.139	0	0.049	0.410
C2E21_0056	C2E21_0110	3076.A0A2P6U4N8	3076.A0A2P6U539	0	0	0	0	0	0	0	0.445	0.445
C2E21_0056	C2E21_0635	3076.A0A2P6U4N8	3076.A0A2P6U5J9	0.055	0	0	0	0.313	0.127	0	0.163	0.462
C2E21_0064	C2E21_9560	3076.A0A2P6U3J2	3076.A0A2P6TB37	0	0	0.418	0	0	0	0	0	0.418
C2E21_0064	C2E21_7332	3076.A0A2P6U3J2	3076.A0A2P6THT4	0	0	0.499	0	0	0.113	0.072	0	0.551
C2E21_0103	C2E21_7827	3076.A0A2P6U5M9	3076.A0A2P6TG80	0.064	0	0.094	0.892	0.144	0	0.291	0.074	0.436
C2E21_0103	C2E21_7743	3076.A0A2P6U5M9	3076.A0A2P6TGI3	0.064	0	0	0	0.144	0	0.291	0.074	0.403
C2E21_0103	C2E21_2028	3076.A0A2P6U5M9	3076.A0A2P6TY18	0.075	0	0	0	0.043	0	0	0.470	0.489
C2E21_0109	C2E21_9241	3076.A0A2P6U5P9	3076.A0A2P6TC65	0	0	0	0	0	0.206	0	0.343	0.456
C2E21_0109	C2E21_7473	3076.A0A2P6U5P9	3076.A0A2P6TI90	0	0	0	0	0	0.074	0.528	0.142	0.592
C2E21_0109	C2E21_7099	3076.A0A2P6U5P9	3076.A0A2P6TJD3	0	0	0	0	0.042	0.214	0.326	0.114	0.490
C2E21_0109	C2E21_6829	3076.A0A2P6U5P9	3076.A0A2P6TJU6	0	0	0	0	0.042	0.214	0.326	0.114	0.490
C2E21_0109	C2E21_6677	3076.A0A2P6U5P9	3076.A0A2P6TKK4	0	0	0	0	0	0.074	0.528	0.142	0.592
C2E21_0109	C2E21_5921	3076.A0A2P6U5P9	3076.A0A2P6TMX8	0	0	0	0	0	0	0	0.468	0.468
C2E21_0109	C2E21_5364	3076.A0A2P6U5P9	3076.A0A2P6TPB0	0	0	0	0	0.089	0.492	0.885	0.235	0.953
C2E21_0109	C2E21_2729	3076.A0A2P6U5P9	3076.A0A2P6TWV1	0	0	0	0	0.089	0.492	0.906	0.235	0.962
C2E21_0109	C2E21_2120	3076.A0A2P6U5P9	3076.A0A2P6TZC6	0	0	0	0	0.089	0.492	0.885	0.235	0.953
C2E21_0109	C2E21_1797	3076.A0A2P6U5P9	3076.A0A2P6U0P3	0	0	0	0	0.042	0.214	0.923	0.233	0.949
C2E21_0109	C2E21_1109	3076.A0A2P6U5P9	3076.A0A2P6U2E5	0	0	0	0	0	0.074	0.528	0.142	0.592
C2E21_0109	C2E21_0910	3076.A0A2P6U5P9	3076.A0A2P6U382	0	0	0	0	0	0.074	0.528	0.142	0.592
C2E21_0110	C2E21_9531	3076.A0A2P6U539	3076.A0A2P6TB77	0	0	0	0	0.063	0	0.884	0.185	0.903
C2E21_0110	C2E21_8763	3076.A0A2P6U539	3076.A0A2P6TDD0	0	0	0	0	0	0	0.906	0.173	0.918
C2E21_0110	C2E21_8024	3076.A0A2P6U539	3076.A0A2P6TFV5	0	0	0	0	0	0	0	0.467	0.467
C2E21_0110	C2E21_7702	3076.A0A2P6U539	3076.A0A2P6TGV2	0.062	0	0	0	0	0	0.906	0	0.908
C2E21_0110	C2E21_6769	3076.A0A2P6U539	3076.A0A2P6TK10	0	0	0	0	0	0	0.884	0.129	0.894
C2E21_0110	C2E21_3947	3076.A0A2P6U539	3076.A0A2P6TS75	0	0	0	0	0	0	0.901	0.074	0.904
C2E21_0110	C2E21_4310	3076.A0A2P6U539	3076.A0A2P6TSG6	0	0	0	0	0	0	0.242	0.361	0.494
C2E21_0110	C2E21_3831	3076.A0A2P6U539	3076.A0A2P6TT88	0.062	0	0	0	0	0	0.906	0	0.908
C2E21_0110	C2E21_3061	3076.A0A2P6U539	3076.A0A2P6TWM7	0	0	0	0	0.063	0	0.884	0.185	0.903
C2E21_0110	C2E21_2565	3076.A0A2P6U539	3076.A0A2P6TYN3	0	0	0	0	0	0	0.906	0.110	0.912
C2E21_0110	C2E21_1600	3076.A0A2P6U539	3076.A0A2P6TZW2	0	0	0	0	0	0	0.929	0.197	0.940
C2E21_0110	C2E21_1399	3076.A0A2P6U539	3076.A0A2P6U0Q3	0	0	0	0	0.044	0	0.882	0.050	0.883
C2E21_0110	C2E21_1345	3076.A0A2P6U539	3076.A0A2P6U110	0	0	0	0	0	0	0	0.426	0.426
C2E21_0110	C2E21_1363	3076.A0A2P6U539	3076.A0A2P6U1C5	0	0	0	0	0	0	0	0.550	0.550
C2E21_0110	C2E21_0679	3076.A0A2P6U539	3076.A0A2P6U3T0	0	0	0	0	0	0	0	0.420	0.420
C2E21_0110	C2E21_0633	3076.A0A2P6U539	3076.A0A2P6U3W6	0	0	0	0	0	0	0.884	0.129	0.894
C2E21_0110	C2E21_0199	3076.A0A2P6U539	3076.A0A2P6U3W8	0	0	0.106	0.868	0	0	0.885	0	0.892
C2E21_0110	C2E21_0056	3076.A0A2P6U539	3076.A0A2P6U4N8	0	0	0	0	0	0	0	0.445	0.445
C2E21_0129	C2E21_9360	3076.A0A2P6U3J4	3076.A0A2P6TBN8	0.069	0	0	0	0.145	0.103	0.425	0.074	0.550
C2E21_0129	C2E21_9291	3076.A0A2P6U3J4	3076.A0A2P6TBQ9	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_9112	3076.A0A2P6U3J4	3076.A0A2P6TCI8	0.055	0	0	0	0.263	0.051	0.424	0.074	0.583
C2E21_0129	C2E21_9050	3076.A0A2P6U3J4	3076.A0A2P6TCS1	0.092	0	0	0	0.280	0.055	0.497	0.123	0.677
C2E21_0129	C2E21_8994	3076.A0A2P6U3J4	3076.A0A2P6TCS7	0	0	0	0	0.144	0.111	0.888	0.178	0.920
C2E21_0129	C2E21_8851	3076.A0A2P6U3J4	3076.A0A2P6TD88	0.113	0	0	0	0.145	0.112	0.425	0.186	0.627
C2E21_0129	C2E21_8850	3076.A0A2P6U3J4	3076.A0A2P6TDE1	0.113	0	0	0	0.145	0.112	0.425	0.186	0.627
C2E21_0129	C2E21_8839	3076.A0A2P6U3J4	3076.A0A2P6TDJ7	0	0	0	0	0.113	0	0.424	0.102	0.501
C2E21_0129	C2E21_8852	3076.A0A2P6U3J4	3076.A0A2P6TDL4	0.113	0	0	0	0.145	0.112	0.425	0.186	0.627
C2E21_0129	C2E21_8641	3076.A0A2P6U3J4	3076.A0A2P6TDZ5	0	0	0	0	0.043	0	0.497	0.122	0.540
C2E21_0129	C2E21_8673	3076.A0A2P6U3J4	3076.A0A2P6TE53	0.084	0	0	0	0	0.095	0.488	0.107	0.570
C2E21_0129	C2E21_8671	3076.A0A2P6U3J4	3076.A0A2P6TE69	0.084	0	0	0	0	0.095	0.488	0.107	0.570
C2E21_0129	C2E21_8401	3076.A0A2P6U3J4	3076.A0A2P6TEJ1	0.072	0	0	0	0.271	0.110	0.435	0.113	0.643
C2E21_0129	C2E21_8091	3076.A0A2P6U3J4	3076.A0A2P6TFE5	0.060	0	0	0	0.344	0.190	0.411	0.228	0.731
C2E21_0129	C2E21_8024	3076.A0A2P6U3J4	3076.A0A2P6TFV5	0.060	0	0	0	0.344	0.190	0.888	0.154	0.944
C2E21_0129	C2E21_8172	3076.A0A2P6U3J4	3076.A0A2P6TG03	0	0	0	0	0.113	0	0.424	0.102	0.501
C2E21_0129	C2E21_7923	3076.A0A2P6U3J4	3076.A0A2P6TG93	0	0	0	0	0.047	0	0.435	0.045	0.440
C2E21_0129	C2E21_7667	3076.A0A2P6U3J4	3076.A0A2P6TGX9	0.055	0	0	0	0.263	0.051	0.424	0.074	0.583
C2E21_0129	C2E21_7298	3076.A0A2P6U3J4	3076.A0A2P6THR7	0.072	0	0	0	0.271	0.110	0.435	0.113	0.643
C2E21_0129	C2E21_7315	3076.A0A2P6U3J4	3076.A0A2P6TI19	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_7080	3076.A0A2P6U3J4	3076.A0A2P6TIY7	0.072	0	0	0	0.271	0.110	0.435	0.074	0.627
C2E21_0129	C2E21_6873	3076.A0A2P6U3J4	3076.A0A2P6TJA4	0.044	0	0	0	0.255	0.095	0.189	0.106	0.447
C2E21_0129	C2E21_6590	3076.A0A2P6U3J4	3076.A0A2P6TJP3	0	0	0	0	0.044	0.550	0	0	0.551
C2E21_0129	C2E21_6651	3076.A0A2P6U3J4	3076.A0A2P6TKG2	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_0129	C2E21_6809	3076.A0A2P6U3J4	3076.A0A2P6TKQ9	0	0	0	0	0.047	0	0.435	0.045	0.440
C2E21_0129	C2E21_6447	3076.A0A2P6U3J4	3076.A0A2P6TKS7	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_6178	3076.A0A2P6U3J4	3076.A0A2P6TLK6	0.092	0	0	0	0.317	0	0	0.118	0.405
C2E21_0129	C2E21_5786	3076.A0A2P6U3J4	3076.A0A2P6TM95	0.060	0	0	0	0.344	0.190	0.885	0.151	0.942
C2E21_0129	C2E21_5380	3076.A0A2P6U3J4	3076.A0A2P6TNC1	0	0	0	0	0.043	0	0.497	0.122	0.540
C2E21_0129	C2E21_5690	3076.A0A2P6U3J4	3076.A0A2P6TNF1	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_5357	3076.A0A2P6U3J4	3076.A0A2P6TNU5	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_0129	C2E21_5549	3076.A0A2P6U3J4	3076.A0A2P6TNY8	0	0	0.109	0.599	0.144	0.214	0.505	0.118	0.690
C2E21_0129	C2E21_5295	3076.A0A2P6U3J4	3076.A0A2P6TPN3	0.105	0	0	0	0.133	0	0.497	0.158	0.627
C2E21_0129	C2E21_5125	3076.A0A2P6U3J4	3076.A0A2P6TQ93	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_0129	C2E21_4876	3076.A0A2P6U3J4	3076.A0A2P6TQA9	0.092	0	0	0	0.317	0	0	0.118	0.405
C2E21_0129	C2E21_4993	3076.A0A2P6U3J4	3076.A0A2P6TQL9	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_4725	3076.A0A2P6U3J4	3076.A0A2P6TR90	0.070	0	0	0	0.068	0.104	0.494	0.143	0.601
C2E21_0129	C2E21_4110	3076.A0A2P6U3J4	3076.A0A2P6TSF9	0.074	0.302	0	0	0.426	0.273	0.803	0.117	0.942
C2E21_0129	C2E21_3798	3076.A0A2P6U3J4	3076.A0A2P6TST2	0.108	0	0	0	0.091	0.155	0.274	0.173	0.513
C2E21_0129	C2E21_3400	3076.A0A2P6U3J4	3076.A0A2P6TUD6	0.074	0.062	0	0	0.426	0.273	0.803	0.117	0.922
C2E21_0129	C2E21_3418	3076.A0A2P6U3J4	3076.A0A2P6TUJ0	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_3438	3076.A0A2P6U3J4	3076.A0A2P6TUL8	0	0	0	0	0.047	0.088	0.411	0.114	0.485
C2E21_0129	C2E21_3399	3076.A0A2P6U3J4	3076.A0A2P6TUX9	0.074	0.095	0	0	0.426	0.273	0.803	0.117	0.925
C2E21_0129	C2E21_3308	3076.A0A2P6U3J4	3076.A0A2P6TV83	0	0	0	0	0.113	0	0.424	0.102	0.501
C2E21_0129	C2E21_3773	3076.A0A2P6U3J4	3076.A0A2P6TVB6	0	0	0	0	0.236	0	0.252	0.320	0.577
C2E21_0129	C2E21_2798	3076.A0A2P6U3J4	3076.A0A2P6TVY5	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_3051	3076.A0A2P6U3J4	3076.A0A2P6TW68	0	0	0	0	0	0.088	0.331	0.116	0.413
C2E21_0129	C2E21_2698	3076.A0A2P6U3J4	3076.A0A2P6TWF5	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_2969	3076.A0A2P6U3J4	3076.A0A2P6TX55	0	0	0	0	0.113	0	0.424	0.102	0.501
C2E21_0129	C2E21_2030	3076.A0A2P6U3J4	3076.A0A2P6TXT9	0.044	0	0	0	0.255	0.095	0.189	0.106	0.447
C2E21_0129	C2E21_2468	3076.A0A2P6U3J4	3076.A0A2P6TZ49	0.044	0	0	0	0.255	0.095	0.189	0.106	0.447
C2E21_0129	C2E21_2351	3076.A0A2P6U3J4	3076.A0A2P6TZ81	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_1738	3076.A0A2P6U3J4	3076.A0A2P6TZQ3	0.055	0	0	0	0.263	0.051	0.424	0.074	0.583
C2E21_0129	C2E21_1807	3076.A0A2P6U3J4	3076.A0A2P6TZV7	0.074	0.224	0	0	0.426	0.273	0.803	0.117	0.935
C2E21_0129	C2E21_1621	3076.A0A2P6U3J4	3076.A0A2P6U006	0.055	0	0	0	0.263	0.051	0.424	0.074	0.583
C2E21_0129	C2E21_1664	3076.A0A2P6U3J4	3076.A0A2P6U098	0.060	0	0	0	0.344	0.190	0.888	0.151	0.943
C2E21_0129	C2E21_1532	3076.A0A2P6U3J4	3076.A0A2P6U0B0	0.060	0	0	0	0.344	0.190	0.888	0.249	0.950
C2E21_0129	C2E21_1653	3076.A0A2P6U3J4	3076.A0A2P6U0B2	0.092	0	0	0	0.280	0.055	0.497	0.123	0.677
C2E21_0129	C2E21_1829	3076.A0A2P6U3J4	3076.A0A2P6U0F4	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_0129	C2E21_1583	3076.A0A2P6U3J4	3076.A0A2P6U0K1	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_1772	3076.A0A2P6U3J4	3076.A0A2P6U0R3	0.055	0	0	0	0.263	0.051	0.424	0.074	0.583
C2E21_0129	C2E21_1345	3076.A0A2P6U3J4	3076.A0A2P6U110	0.060	0	0	0	0.344	0.190	0.888	0.254	0.950
C2E21_0129	C2E21_0959	3076.A0A2P6U3J4	3076.A0A2P6U1K2	0	0	0	0	0.313	0	0.226	0.113	0.487
C2E21_0129	C2E21_0831	3076.A0A2P6U3J4	3076.A0A2P6U1T8	0	0	0	0	0.045	0	0.425	0	0.427
C2E21_0129	C2E21_1048	3076.A0A2P6U3J4	3076.A0A2P6U2C5	0	0	0	0	0.069	0.062	0.409	0.057	0.448
C2E21_0129	C2E21_0703	3076.A0A2P6U3J4	3076.A0A2P6U2M8	0	0	0	0	0.313	0	0.226	0.113	0.487
C2E21_0129	C2E21_0765	3076.A0A2P6U3J4	3076.A0A2P6U2S7	0.044	0	0	0	0.255	0.095	0.189	0.106	0.447
C2E21_0129	C2E21_1316	3076.A0A2P6U3J4	3076.A0A2P6U3E9	0.084	0	0	0	0.234	0.049	0.488	0.114	0.642
C2E21_0129	C2E21_0876	3076.A0A2P6U3J4	3076.A0A2P6U3H9	0.084	0	0	0	0.234	0.049	0.488	0.114	0.642
C2E21_0129	C2E21_0012	3076.A0A2P6U3J4	3076.A0A2P6U3T2	0.069	0	0	0	0.145	0.103	0.425	0.074	0.550
C2E21_0129	C2E21_0139	3076.A0A2P6U3J4	3076.A0A2P6U556	0	0	0	0	0.236	0	0.252	0.320	0.577
C2E21_0139	C2E21_9555	3076.A0A2P6U556	3076.A0A2P6TB29	0.191	0	0	0	0.118	0	0	0.282	0.442
C2E21_0139	C2E21_9360	3076.A0A2P6U556	3076.A0A2P6TBN8	0.057	0	0	0	0	0	0.540	0.146	0.597
C2E21_0139	C2E21_9273	3076.A0A2P6U556	3076.A0A2P6TBQ8	0	0	0	0	0	0	0	0.452	0.452
C2E21_0139	C2E21_9256	3076.A0A2P6U556	3076.A0A2P6TBW5	0	0	0	0	0.079	0.141	0.577	0.207	0.699
C2E21_0139	C2E21_9115	3076.A0A2P6U556	3076.A0A2P6TCP5	0	0	0	0	0	0	0	0.473	0.473
C2E21_0139	C2E21_9050	3076.A0A2P6U556	3076.A0A2P6TCS1	0.137	0	0	0	0.046	0	0.274	0.353	0.561
C2E21_0139	C2E21_8994	3076.A0A2P6U556	3076.A0A2P6TCS7	0	0	0	0	0	0	0	0.431	0.431
C2E21_0139	C2E21_8932	3076.A0A2P6U556	3076.A0A2P6TD11	0	0	0	0	0.056	0.136	0.411	0.330	0.635
C2E21_0139	C2E21_8851	3076.A0A2P6U556	3076.A0A2P6TD88	0.147	0	0	0	0.089	0	0.540	0.477	0.788
C2E21_0139	C2E21_8738	3076.A0A2P6U556	3076.A0A2P6TDA2	0	0	0	0	0	0	0.171	0.317	0.409
C2E21_0139	C2E21_8757	3076.A0A2P6U556	3076.A0A2P6TDA9	0.116	0	0	0.576	0.122	0	0.880	0.494	0.946
C2E21_0139	C2E21_8850	3076.A0A2P6U556	3076.A0A2P6TDE1	0.147	0	0	0	0.089	0	0.540	0.477	0.788
C2E21_0139	C2E21_8839	3076.A0A2P6U556	3076.A0A2P6TDJ7	0.178	0	0	0	0	0.074	0.697	0.469	0.861
C2E21_0139	C2E21_8852	3076.A0A2P6U556	3076.A0A2P6TDL4	0.147	0	0	0	0.089	0	0.540	0.477	0.788
C2E21_0139	C2E21_8381	3076.A0A2P6U556	3076.A0A2P6TEC2	0	0	0	0	0.243	0	0.240	0.416	0.634
C2E21_0139	C2E21_8401	3076.A0A2P6U556	3076.A0A2P6TEJ1	0.183	0	0	0	0.337	0.232	0.866	0.359	0.957
C2E21_0139	C2E21_8434	3076.A0A2P6U556	3076.A0A2P6TEJ6	0.069	0	0	0	0.078	0	0	0.537	0.567
C2E21_0139	C2E21_8429	3076.A0A2P6U556	3076.A0A2P6TEM0	0	0	0	0	0	0.063	0	0.622	0.630
C2E21_0139	C2E21_8358	3076.A0A2P6U556	3076.A0A2P6TEX4	0.095	0	0	0	0.073	0.212	0.629	0.180	0.762
C2E21_0139	C2E21_8343	3076.A0A2P6U556	3076.A0A2P6TF77	0.130	0	0	0	0.079	0.453	0.655	0.255	0.866
C2E21_0139	C2E21_8237	3076.A0A2P6U556	3076.A0A2P6TFA3	0.095	0	0	0	0.073	0.212	0.629	0.180	0.762
C2E21_0139	C2E21_8229	3076.A0A2P6U556	3076.A0A2P6TFC3	0	0	0	0	0.079	0.141	0.577	0.255	0.717
C2E21_0139	C2E21_8091	3076.A0A2P6U556	3076.A0A2P6TFE5	0.143	0	0	0	0	0	0.682	0.438	0.833
C2E21_0139	C2E21_8175	3076.A0A2P6U556	3076.A0A2P6TFT1	0.152	0	0	0	0	0.056	0.226	0.335	0.532
C2E21_0139	C2E21_8024	3076.A0A2P6U556	3076.A0A2P6TFV5	0.143	0	0	0	0	0	0.682	0.306	0.794
C2E21_0139	C2E21_7982	3076.A0A2P6U556	3076.A0A2P6TFX0	0	0	0	0	0.243	0	0.240	0.416	0.634
C2E21_0139	C2E21_8172	3076.A0A2P6U556	3076.A0A2P6TG03	0.178	0	0	0	0	0.074	0.697	0.469	0.861
C2E21_0139	C2E21_7776	3076.A0A2P6U556	3076.A0A2P6TG44	0.152	0	0	0	0	0.056	0.226	0.335	0.532
C2E21_0139	C2E21_7869	3076.A0A2P6U556	3076.A0A2P6TG63	0	0	0	0	0.078	0.134	0.697	0.180	0.775
C2E21_0139	C2E21_7827	3076.A0A2P6U556	3076.A0A2P6TG80	0	0	0	0	0	0	0.395	0.310	0.564
C2E21_0139	C2E21_7890	3076.A0A2P6U556	3076.A0A2P6TGG6	0.143	0	0	0.567	0.046	0.213	0.626	0.243	0.784
C2E21_0139	C2E21_7743	3076.A0A2P6U556	3076.A0A2P6TGI3	0	0	0	0	0	0	0.395	0.310	0.564
C2E21_0139	C2E21_7633	3076.A0A2P6U556	3076.A0A2P6TH00	0.130	0	0	0	0.079	0.453	0.655	0.255	0.866
C2E21_0139	C2E21_7692	3076.A0A2P6U556	3076.A0A2P6TH19	0	0	0	0	0	0	0	0.473	0.473
C2E21_0139	C2E21_7565	3076.A0A2P6U556	3076.A0A2P6TH57	0.204	0	0	0	0.171	0	0	0.500	0.641
C2E21_0139	C2E21_7298	3076.A0A2P6U556	3076.A0A2P6THR7	0.183	0	0	0	0.337	0.232	0.866	0.359	0.957
C2E21_0139	C2E21_7462	3076.A0A2P6U556	3076.A0A2P6THW0	0.130	0	0	0	0.079	0.453	0.655	0.255	0.866
C2E21_0139	C2E21_7470	3076.A0A2P6U556	3076.A0A2P6TI98	0.143	0	0	0	0.046	0.212	0.870	0.243	0.925
